1955-04-06	
Jazz	Jazz | description | musical genre and theory
City Council	
Adonis_Georgiadis	Adonis_Georgiadis | description | Greek politician && Adonis_Georgiadis | gender | male
Drew_Caldwell	Drew_Caldwell | description | Canadian politician && Drew_Caldwell | gender | male
Jonathan_Mendelsohn	Jonathan_Mendelsohn | description | Wikimedia disambiguation page
Ayam_penyet	Ayam_penyet | description | Indonesian fried chicken tendered using pestle
Styria	Styria | description | federal state in the south of Austria
Galactic	Galactic | description | band
In God we trust	
GMA_Network_Center	GMA_Network_Center | description | high-rise in Metro Manila, Philippines
Apollo_8	Apollo_8 | description | second human spaceflight mission in the United States Apollo space program
Viktor_Skrypnyk	Viktor_Skrypnyk | description | Ukrainian footballer && Viktor_Skrypnyk | gender | male
1927-07-23	
Ithaca,_New_York	Ithaca,_New_York | description | city in Tompkins County, New York, USA, enclosed by the town of the same name
1929-06-11	
Redefine_Properties_Limited	
Battle_of_Gettysburg	Battle_of_Gettysburg | description | battle of the American Civil War
3.04 m	
Bucharest	Bucharest | description | capital and largest city of Romania
Filipinos_in_Japan	Filipinos_in_Japan | description | ethnic group
173.0 (kelvins)	
Juan_Afara	Juan_Afara | description | Paraguayan politician && Juan_Afara | gender | male
Joe_Vitt	Joe_Vitt | description | American football coach && Joe_Vitt | gender | male
Finns	Finns | description | Baltic Finnic ethnic group native to Finland
Guarania_(music)	Guarania_(music) | description | music genre
Daniel_Martínez_(politician)	Daniel_Martínez_(politician) | description | Uruguayan politician && Daniel_Martínez_(politician) | gender | male
Rolando_Maran	Rolando_Maran | description | Italian association football player and manager && Rolando_Maran | gender | male
AIP Adv.	
211.0 (kelvins)	
Larry_Maguire	Larry_Maguire | description | Canadian politician && Larry_Maguire | gender | male
Tarrant_County,_Texas	Tarrant_County,_Texas | description | county in Texas, United States
Arab_citizens_of_Israel	Arab_citizens_of_Israel | description | Arab ethnic group in Israel who mostly adhere to Islam
Coconut_milk	Coconut_milk | description | liquid that comes from the grated meat of a coconut
404, 678, 470	
Pakistan_Civil_Aviation_Authority	Pakistan_Civil_Aviation_Authority | description | regulatory authority in Pakistan
Pakora	Pakora | description | piece of meat or vegetable from the Indian subcontinent
European_Parliament	European_Parliament | description | directly elected parliament of the European Union
Ministry_of_Health_(Greece)	Ministry_of_Health_(Greece) | description | Greek ministry
James_Madison_Leach	James_Madison_Leach | description | American politician (1815-1891) && James_Madison_Leach | gender | male
Aaron_S._Daggett	
Turin	Turin | description | city and commune in Italy
Uruguayan_peso	Uruguayan_peso | description | currency of Uruguay
BLT	BLT | description | bacon, lettuce, and tomato sandwich
David_Sainsbury,_Baron_Sainsbury_of_Turville	David_Sainsbury,_Baron_Sainsbury_of_Turville | description | British peer (born 1940) && David_Sainsbury,_Baron_Sainsbury_of_Turville | gender | male
Zamba_(artform)	Zamba_(artform) | description | traditional dance of Argentina. It is a style of Argentine music and Argentine folk dance
USA	
1-4-2 Nakadori	
Elizabeth_II	Elizabeth_II | description | queen of the UK, Canada, Australia, and New Zealand, and head of the Commonwealth of Nations && Elizabeth_II | gender | female
AFC_Ajax	AFC_Ajax | description | association football club in Amsterdam, Netherlands
Dan_Quinn_(American_football)	Dan_Quinn_(American_football) | description | American football player and coach && Dan_Quinn_(American_football) | gender | male
Edmund_J._Davis	Edmund_J._Davis | description | American lawyer, soldier, and politician && Edmund_J._Davis | gender | male
Unitary_state	Unitary_state | description | state governed as a single unit with a supreme central government
Baked_Alaska	Baked_Alaska | description | dessert dish of ice cream and meringue
Onion, garlic, black pepper, chili	
2003-09-27	
ACF_Fiorentina	ACF_Fiorentina | description | association football club in Florence, Italy
MTU_Friedrichshafen	MTU_Friedrichshafen | description | company
Bernalillo_County,_New_Mexico	Bernalillo_County,_New_Mexico | description | county in New Mexico, United States
Lotus_Eaters_(band)	Lotus_Eaters_(band) | description | American experimental electroacoustic band
Democratic_Labour_Party_(Brazil)	Democratic_Labour_Party_(Brazil) | description | Brazilian political party
ENAIRE	ENAIRE | description | Spanish Government Agency for airspace control and the ownership of spanish airports
B_postcode_area	B_postcode_area | description | postcode area within the United Kingdom
Tampere, Finland	
Monocotyledon	Monocotyledon | description | important clade of plants
Scotland	Scotland | description | constituent country of the United Kingdom
1923 NZ1951 OB	
Wellington	Wellington | description | capital of New Zealand; urban area of the cities of Wellington, Lower Hutt, Upper Hutt, and Porirua
Guiana_Space_Centre	Guiana_Space_Centre | description | French and European spaceport near Kourou in French Guiana
Colombian_cuisine	Colombian_cuisine | description | culinary traditions of Colombia
Paraguay	Paraguay | description | sovereign state in South America
Rosales	Rosales | description | order of plants
Frank_Giustra	Frank_Giustra | description | Canadian businessman && Frank_Giustra | gender | male
Jamaica	Jamaica | description | island sovereign state in the Caribbean Sea
Penguin_Random_House	Penguin_Random_House | description | book publishing company
8.334	
265.0 (kelvins)	
Cyril_Ramaphosa	Cyril_Ramaphosa | description | 5th President of South Africa && Cyril_Ramaphosa | gender | male
Old_Man_Gloom	Old_Man_Gloom | description | American band
Armin_van_Buuren	Armin_van_Buuren | description | Dutch DJ, music producer, remixer && Armin_van_Buuren | gender | male
99.83	
25.0	
Gadzhi_Gadzhiyev	Gadzhi_Gadzhiyev | description | Russian association football player && Gadzhi_Gadzhiyev | gender | male
Clerk_(municipal_official)	
1.905	
1978-11-12	
101 Ukrop Way	
1873.0	
Turkmenistan	Turkmenistan | description | sovereign state in Central Asia
SLK	SLK | description | Wikimedia disambiguation page
Vladimir_Putin	Vladimir_Putin | description | 2nd and 4th President of Russia && Vladimir_Putin | gender | male
Philippine_Spanish	
Linn_County,_Oregon	Linn_County,_Oregon | description | county in Oregon, United States
Malaysia	Malaysia | description | sovereign state in Southeast Asia
Romania	Romania | description | country in Central and Eastern Europe
Menasha_(town),_Wisconsin	Menasha_(town),_Wisconsin | description | town in Wisconsin
Palm_sugar	Palm_sugar | description | sugar extracted from the sap of palm trees
Javanese_cuisine	Javanese_cuisine | description | cuisine of the Javanese people, Indonesia
Campeonato_Brasileiro_Série_C	Campeonato_Brasileiro_Série_C | description | football league
Orange_County_Blues_FC	
Albert_Uderzo	Albert_Uderzo | description | French comic book artist && Albert_Uderzo | gender | male
Connecticut_Huskies	
Noise_rock	Noise_rock | description | experimental rock music mixed with noise
Rona_Fairhead	
Daniel_Webster	Daniel_Webster | description | 14th and 19th United States Secretary of State (1782–1852) && Daniel_Webster | gender | male
Maeve_Quinlan	Maeve_Quinlan | description | American actress && Maeve_Quinlan | gender | female
89.0	
F.C._Bari_1908	
Aarhus_Airport	Aarhus_Airport | description | airport in Denmark
White rice, cuttlefish or squid, cephalopod ink, cubanelle peppers	
Spokesman of Popular Orthodox Rally	
Legislative_Assembly_of_Saskatchewan	Legislative_Assembly_of_Saskatchewan | description | deliberative assembly of the Saskatchewan Legislature
France, United States or China	
258.2 (square kilometres)	
ACM_Transactions_on_Information_Systems	ACM_Transactions_on_Information_Systems | description | journal
Leningrad,_USSR	
Provincial_Assembly_of_the_Punjab	Provincial_Assembly_of_the_Punjab | description | Provincial Assembly of a Province in Pakistan
Dale,_Wisconsin	Dale,_Wisconsin | description | human settlement in Outagamie County, Wisconsin, United States of America
Asam_pedas	Asam_pedas | description | Indonesian dish originating from West Sumatra
Vermont	Vermont | description | state of the United States of America
Cubanelle	Cubanelle | description | sweet pepper of the species Capsicum annuum
373513000.0 (kilometres)	
Austrian_German	Austrian_German | description | variety of Standard German written and spoken in Austria and North Italy
9953.28	
Station_wagon	Station_wagon | description | auto body-style with its roof extended rearward
2004-07-14	
Balder_(comicsCharacter)	
Aberdeen	Aberdeen | description | city in Aberdeen, Scotland, UK
James_Pallotta	James_Pallotta | description | Football executive && James_Pallotta | gender | male
Italy	Italy | description | country in Southern Europe
English_Americans	English_Americans | description | ethnic group
Gérard_Larcher	Gérard_Larcher | description | President of the Senate (France) && Gérard_Larcher | gender | male
Alfred_N._Phillips	Alfred_N._Phillips | description | United States Army officer && Alfred_N._Phillips | gender | male
Filipino_language	Filipino_language | description | national and official language of the Philippines
Anderson_Township,_Madison_County,_Indiana	Anderson_Township,_Madison_County,_Indiana | description | township in Madison County, Indiana
Zvi_Sherf	Zvi_Sherf | description | Israeli basketball coach && Zvi_Sherf | gender | male
Columbus,_Ohio	Columbus,_Ohio | description | capital city of Ohio, United States
Haider_al-Abadi	Haider_al-Abadi | description | Iraqi politician and Prime Minister of Iraq && Haider_al-Abadi | gender | male
Flowering_plant	Flowering_plant | description | clade of flowering plants (in APG I-III)
1239.3 (inhabitants per square kilometre)	
Republic of India	
Livorno, Italy	
2001-10-16	
Amharic	Amharic | description | Semitic language of Ethiopia
Zaoyang	Zaoyang | description | county-level city in Hubei, China
Efxeinoupoli	Efxeinoupoli | description | small town in Greece
Jepson Way,	
Russia_national_under-21_football_team	Russia_national_under-21_football_team | description | national association football team
Faroese_language	Faroese_language | description | insular Nordic language spoken as a native language by the people of Faroe Islands
Fawkham	Fawkham | description | village in the United Kingdom
Michael Manley	Michael Manley | description | 4th Prime Minister of Jamaica && Michael Manley | gender | male
Hamilton_Academical_F.C.	Hamilton_Academical_F.C. | description | association football club
Akihito	Akihito | description | Emperor of Japan from 1989 to 2019 && Akihito | gender | male
Council-manager_government	
1732-2421	
Akita,_Akita	
John_Roberts	John_Roberts | description | chief justice of the United States since 2005 && John_Roberts | gender | male
1999 SN5	
Sheldon_Moldoff	Sheldon_Moldoff | description | American comic book artist (1920-2012) && Sheldon_Moldoff | gender | male
Agra	Agra | description | city in Uttar Pradesh, India
Carles_Puigdemont	Carles_Puigdemont | description | Catalan politician && Carles_Puigdemont | gender | male
Samuda_Brothers	Samuda_Brothers | description | engineering and ship building firm in London, England
Pure_mathematics	Pure_mathematics | description | mathematics which studies entirely abstract concepts
Governor of Connecticut	
Alfred_Garth_Jones	Alfred_Garth_Jones | description | English artist and illustrator && Alfred_Garth_Jones | gender | male
AIDS_(journal)	AIDS_(journal) | description | peer-reviewed scientific journal
Illustration	Illustration | description | picture, plate, diagram, plan, chart, map, design, or other graphic image printed with or inserted in the text of a book or other publication as an embellishment or to complement or elucidate the text
Joden , Godenzonen	
Aldershot_Town_F.C.	Aldershot_Town_F.C. | description | association football club in Aldershot, England
48.0	
FC_Sachsen_Leipzig	FC_Sachsen_Leipzig | description | former football club in Germany
686.0 (square kilometres)	
Greenlandic_language	Greenlandic_language | description | Eskimo-Aleut language spoken in Greenland
Digital_distribution	Digital_distribution | description | delivery method of media content
Congress_Poland	Congress_Poland | description | (1815-1915) former state in Eastern Europe
Alan_Fitzsimmons	
General_Dynamics	General_Dynamics | description | defense manufacturing conglomerate
South Runway	
Madeleine_L'Engle	Madeleine_L'Engle | description | American writer 1918-2007 && Madeleine_L'Engle | gender | female
A900 GA	
Susana_Díaz	Susana_Díaz | description | Spanish politician && Susana_Díaz | gender | female
String_instrument	String_instrument | description | musical instrument that generates tones by one or more strings stretched between two points
A.S.D._S.S._Nola_1925	
MotorSport_Vision	MotorSport_Vision | description | motorsport promoting company
6-speed manual	
Universal_Music_Group	Universal_Music_Group | description | Dutch–American music corporation
Vicenza_Calcio	Vicenza_Calcio | description | defunct Italian football club based in Vicenza
A.S._Gubbio_1910	A.S._Gubbio_1910 | description | association football club in Gubbio, Italy
Indianapolis	Indianapolis | description | city in and county seat of Marion County, Indiana, United States and the Indiana federated state capital city
178.0 (centimetres)	
24.4	
Community_of_Madrid	Community_of_Madrid | description | autonomous community of Spain
Kellamergh Park	
Vandenberg_AFB_Space_Launch_Complex_2	
Hüseyin Bütüner and Hilmi Güner	
1101_Clematis	1101_Clematis | description | asteroid
Philippe_of_Belgium	Philippe_of_Belgium | description | seventh king of the Belgians && Philippe_of_Belgium | gender | male
Trinidad_and_Tobago_national_football_team	Trinidad_and_Tobago_national_football_team | description | national association football team
California_37_(Train_album)	
Alexandria,_Indiana	Alexandria,_Indiana | description | city in Madison County, Indiana, United States
2011_PDL_season	2011_PDL_season | description | football league season
Order_of_Polonia_Restituta	Order_of_Polonia_Restituta | description | Polish state order for extraordinary and distinguished service
1868-11-17	
Vegetable	Vegetable | description | edible plant or part of a plant, involved in cooking
Arabic	Arabic | description | Semitic language and lingua franca of the Arab world
European_University_Association	European_University_Association | description | association and interest group of universities in Europe
Marysville,_Ohio	Marysville,_Ohio | description | city in Ohio, United States
Addiction_(journal)	Addiction_(journal) | description | journal
Qiu_Xiaolong	Qiu_Xiaolong | description | Chinese-American writer && Qiu_Xiaolong | gender | male
Sumac_(band)	Sumac_(band) | description | American-Canadian band
Greenville,_Wisconsin	Greenville,_Wisconsin | description | village in Outagamie County, Wisconsin, United States
Johnny_Sansone	Johnny_Sansone | description | musical artist && Johnny_Sansone | gender | male
Bebi_Dol	Bebi_Dol | description | Serbian pop singer && Bebi_Dol | gender | female
Contra_Costa_County,_California	Contra_Costa_County,_California | description | county in California, United States
American_Civil_War	American_Civil_War | description | 1861–1865 civil war in the United States between the North and the South
Adam_Koc	Adam_Koc | description | Polish politician && Adam_Koc | gender | male
Rosids	Rosids | description | large clade of flowering plants
Nationwide in Indonesia, also popular in neighboring Southeast Asian countries	
(66063)_1998_RO1	(66063)_1998_RO1 | description | asteroid
Ait Ikkou, Morocco	
Germans	Germans | description | people of German descent (or citizens of Germany)
Swiss_Psalm	Swiss_Psalm | description | national anthem of Switzerland
41498400000.0	
2014–15_A_EPSTH,_Greece	
Ray_Griggs_(director)	Ray_Griggs_(director) | description | American film director, producer and screenwriter && Ray_Griggs_(director) | gender | male
3287590000000.0	
Cuyahoga_County,_Ohio	Cuyahoga_County,_Ohio | description | county in Ohio, United States
Condensed_milk	Condensed_milk | description | cow's milk from which water has been removed
11264_Claudiomaccone	11264_Claudiomaccone | description | asteroid
14R/32L	
Chennai	Chennai | description | capital city of the Indian state of Tamil Nadu
Asterix_(comicsCharacter)	
Asphalt/Concrete	
Minotaur_IV	Minotaur_IV | description | active expendable launch system derived from the LGM-118 Peacekeeper ICBM
Asser Levy Place and East 23rd Street	
Don_Sweeney	Don_Sweeney | description | Canadian ice hockey player && Don_Sweeney | gender | male
DL1, DL2, DL3	
Donal_O'Ceallaigh	
Orthoretrovirinae	Orthoretrovirinae | description | subfamily of viruses
Summit_County,_Ohio	Summit_County,_Ohio | description | county in Ohio, United States
Alliant_Techsystems	Alliant_Techsystems | description | 1990–2015 aerospace company
0.88 (square kilometres)	
Patrick_Allen_(politician)	
Genoa	Genoa | description | Italian city
Amund_Bjørklund	Amund_Bjørklund | description | musical artist
Interscope_Geffen_A&M	
17.99 (kilometrePerSeconds)	
Lucian_Grainge	Lucian_Grainge | description | British music executive && Lucian_Grainge | gender | male
A.C._Cesena	A.C._Cesena | description | defunct Italian association football club
Seat_of_local_government	
Margrethe_II_of_Denmark	Margrethe_II_of_Denmark | description | Queen of Denmark && Margrethe_II_of_Denmark | gender | female
Agnes_Ward_White	Agnes_Ward_White | description | First Lady of West Virginia && Agnes_Ward_White | gender | female
07/25	
Shabab_Al-Ordon_Club	
1296.65 (inhabitants per square kilometre)	
22.1	
518.0	
Country_music	Country_music | description | genre of American popular music
Twilight_(band)	Twilight_(band) | description | US-american band
4.8 g	
Rahm_Emanuel	Rahm_Emanuel | description | politician, investment banker, White House Chief of Staff && Rahm_Emanuel | gender | male
Sumatra and Malay Peninsula	
Massachusetts Institute of Technology, Sc.D. 1963	
Print  & Paperback	
North_West_Counties_Football_League	North_West_Counties_Football_League | description | association football league
Faber_and_Faber	Faber_and_Faber | description | publisher
NRBQ	NRBQ | description | American rock band
2014–15_Azerbaijan_Premier_League	2014–15_Azerbaijan_Premier_League | description | football league season
Paulo_Sousa	Paulo_Sousa | description | Portuguese footballer && Paulo_Sousa | gender | male
Chinabank	Chinabank | description | Filipino commercial bank
College_of_William_&_Mary	College_of_William_&_Mary | description | public research university located in Williamsburg, Virginia
1986_United_States_bombing_of_Libya	1986_United_States_bombing_of_Libya | description | US April 1986 military operation in Libya
John_Sessions_Stadium	
06/24 'Kaagbaan'	
Acta Palaeontol. Pol.	
Turkey	Turkey | description | sovereign state spanning Europe and Asia
California_State_Legislature	California_State_Legislature | description | legislative branch of the state government of California
Hayley_Mills	Hayley_Mills | description | English actress && Hayley_Mills | gender | female
3.16	
2005-11-26	
Imagine_(John_Lennon_song)	Imagine_(John_Lennon_song) | description | song writen and composed by John Lennon and Yoko Ono, originally recorded by John Lennon and released in 1971
Santa_Monica,_California	Santa_Monica,_California | description | beachfront city in Los Angeles County, California, United States
10R/28L	
Spanish_language	Spanish_language | description | Romanic language originating in the central part of the Iberian Peninsula
Doomsday_argument	Doomsday_argument | description | probabilistic argument that claims to predict the number of future members of the human species given an estimate of the total number of humans born so far
Shenzhou_10	Shenzhou_10 | description | spaceflight of China's Shenzhou program
288749000000.0	
Parliamentary_group_leader	Parliamentary_group_leader | description | member of parliament who leads a group within it
Tappara	Tappara | description | ice hockey and figure skating club in Tampere, Finland
Eric Flint, Virginia DeMarce, et al.	
Smilodon	Smilodon | description | extinct genus of mammals
Accrington	Accrington | description | town in the Hyndburn borough of Lancashire, England
Lafayette_Township,_Madison_County,_Indiana	Lafayette_Township,_Madison_County,_Indiana | description | township in Madison County, Indiana
New_Hampshire	New_Hampshire | description | state of the United States of America
Minangkabau_people	Minangkabau_people | description | indigenous group originally from Minangkabau Highlands in West Sumatra
Reggae	Reggae | description | music genre that originated in Jamaica in the late 1960s
746.0 (inhabitants per square kilometre)	
Beverly_Hills,_California	Beverly_Hills,_California | description | city in Los Angeles County, California, United States
1996-05-30	
419113394.55312 (kilometres)	
Brown_sauce	Brown_sauce | description | condiment served with food in the UK and Ireland
ESA and Arianespace	
Kevin_Eastman	Kevin_Eastman | description | US comic book artist and writer && Kevin_Eastman | gender | male
Francisco_Franco	Francisco_Franco | description | Spanish general and dictator (1892-1975) && Francisco_Franco | gender | male
Chicago	Chicago | description | city and county seat of Cook County, Illinois, United States
Exchange National Bank Building	
Mass_Media	
Gene_Colan	Gene_Colan | description | American comics creator and artist (1926-2011) && Gene_Colan | gender | male
2014–15_Lega_Pro	2014–15_Lega_Pro | description | season of the Italian league, the third division
260855000000.0	
Olga_Bondareva	Olga_Bondareva | description | Russian mathematician && Olga_Bondareva | gender | female
2009-03-22	
Meride	Meride | description | former municipality of Switzerland in Ticino
Bologna	Bologna | description | city in Emilia-Romagna, Italy
497.0	
1969:_The_Velvet_Underground_Live	1969:_The_Velvet_Underground_Live | description | 1974 live album by The Velvet Underground
Sony_Corporation	
Críona_Ní_Dhálaigh	Críona_Ní_Dhálaigh | description | Irish politician && Críona_Ní_Dhálaigh | gender | female
Coupé	
Acta Math. Hungar.	
85466.9	
Dušan_Ivković	Dušan_Ivković | description | basketball coach (1943-2021) && Dušan_Ivković | gender | male
Austria	Austria | description | country in Central Europe
Point Fortin, Trinidad and Tobago	
Albert_Jennings_Fountain	Albert_Jennings_Fountain | description | Union Army soldier, politician && Albert_Jennings_Fountain | gender | male
387.63	
Ring_of_Fire_II	
09/27 'Buitenveldertbaan'	
Michele_Marcolini	Michele_Marcolini | description | Italian footballer && Michele_Marcolini | gender | male
Onion	Onion | description | species of plant
AFAS_Stadion	AFAS_Stadion | description | stadium in Alkmaar, Netherlands
Parliament_of_Catalonia	Parliament_of_Catalonia | description | Parliament that exercises the legislative power of the Government of Catalonia
(15788)_1993_SB	(15788)_1993_SB | description | trans-Neptunian object
-7	
Aarhus, Denmark	
Reuven_Rivlin	Reuven_Rivlin | description | Former President of the State of Israel && Reuven_Rivlin | gender | male
39332.9	
Andreea_Bălan	Andreea_Bălan | description | Romanian singer && Andreea_Bălan | gender | female
Kota_Samarahan	Kota_Samarahan | description | human settlement in Malaysia
Halton_Arp	Halton_Arp | description | astronomer from the United States && Halton_Arp | gender | male
Diemen	Diemen | description | municipality in the Netherlands
4.0 (kilograms)	
2006-03-06	
Aquilino_Pimentel_III	
978-1-4165-4253-7	
Adare_Manor	Adare_Manor | description | hotel in Ireland
Arròs_negre	Arròs_negre | description | Valencian and Catalan dish made with cuttlefish (or squid) and rice
Katowice	Katowice | description | city in Silesian Voivodeship, Poland
James_W._Reid_(politician)	James_W._Reid_(politician) | description | American politician, North Carolina (1849-1902) && James_W._Reid_(politician) | gender | male
Iraq_national_football_team	Iraq_national_football_team | description | National Association Iraqi Football Team
Jesús_Casillas_Romero	Jesús_Casillas_Romero | description | Mexican Senator for Jalisco && Jesús_Casillas_Romero | gender | male
Ashgabat_International_Airport	Ashgabat_International_Airport | description | airport
Serie_B	Serie_B | description | Italian football league
18C/36C 'Zwanenburgbaan'	
Hull_City_A.F.C.	Hull_City_A.F.C. | description | association football club in Kingston upon Hull, England
Parti Bumiputera Sarawak	
Kashubians	Kashubians | description | ethnic group
DeKalb_County,_Illinois	DeKalb_County,_Illinois | description | county in Illinois, United States
FC_Anzhi_Makhachkala	FC_Anzhi_Makhachkala | description | Russian association football club
Mark Desmond	
Adolf_Schärf	Adolf_Schärf | description | Austrian politician, President of Austria 1957–1965 && Adolf_Schärf | gender | male
HBO East, HBO West	
1989-05-09	
Ballistic_(comicsCharacter)	
Homer_Elihu_Royce	Homer_Elihu_Royce | description | American politician (1820-1891) && Homer_Elihu_Royce | gender | male
Kinsealy	Kinsealy | description | outlying suburb of Dublin, Ireland
Clarinet	Clarinet | description | any unspecified or undetermined member of the clarinet family
Christmas_pudding	Christmas_pudding | description | steamed pudding
Honda	Honda | description | manufacturer of automobiles, motorcycles, and power equipment
National_League_North	National_League_North | description | sports league
Appleton,_Wisconsin	Appleton,_Wisconsin | description | city in and county seat of Outagamie County, Wisconsin
British_people	British_people | description | citizens or residents of the United Kingdom of Great Britain and Northern Ireland, British Overseas Territories, Crown Dependencies, and their descendants
Rafael_Viñoly	Rafael_Viñoly | description | Uruguayan architect && Rafael_Viñoly | gender | male
Stanyan_Records	
Stargate_(production_team)	
House_of_Representatives_(Netherlands)	House_of_Representatives_(Netherlands) | description | lower house of the Netherlands
KABI	
Moro_people	Moro_people | description | Muslim-majority ethnic groups on Mindanao, Joló and Palawan in the Philippines
2009-04-04	
Ireland	Ireland | description | island in north-west Europe, politically divided between the states of 'Ireland' and the 'United Kingdom of Great Britain & Northern Ireland'
Indian_people	Indian_people | description | citizens or residents of India
City_of_Brussels	City_of_Brussels | description | municipality and capital city of Belgium
3310.0	
0-439-17685-9	
Ciro_Pérez	
Virginia	Virginia | description | state of the United States of America
Cornell_University	Cornell_University | description | private and public land grant university in Ithaca, New York, USA
United_States_House_of_Representatives	United_States_House_of_Representatives | description | lower house of the United States Congress
Otkrytiye_Arena	
Union_Army	Union_Army | description | the land force that fought for the Union during the American Civil War
Kingston,_Jamaica	Kingston,_Jamaica | description | capital of Jamaica
Antares_(rocket)	Antares_(rocket) | description | launch vehicle produced by Orbital Sciences Corporation from the United States
877.0	
Lancashire	Lancashire | description | ceremonial county in North-West England, United Kingdom
Alan_Shepard	Alan_Shepard | description | American astronaut && Alan_Shepard | gender | male
Republic of the Philippines	
Brutalist_architecture	Brutalist_architecture | description | 20th century style of architecture
AZAL_Arena	
Addis_Ababa	Addis_Ababa | description | capital city of Ethiopia
Wrecked	Wrecked | description | Wikimedia disambiguation page
05L/23R	
214.0	
Senate_(Netherlands)	Senate_(Netherlands) | description | upper house of the Netherlands
Wizards_at_War	Wizards_at_War | description | 2005 novel by Diane Duane
New_Douglas_Park	New_Douglas_Park | description | football stadium in Hamilton, South Lanarkshire, Scotland, UK
James_Craig_Watson	James_Craig_Watson | description | astronomer (1838-1880) && James_Craig_Watson | gender | male
39500.0 (square metres)	
Chinese_people_in_Japan	Chinese_people_in_Japan | description | ethnic group
Ximo_Puig	Ximo_Puig | description | Spanish politician && Ximo_Puig | gender | male
Darien,_Connecticut	Darien,_Connecticut | description | town in Connecticut, United States
HOK_(firm)	HOK_(firm) | description | global design, architecture, engineering and planning firm
Abarth	Abarth | description | Italian racing car maker
AS_Lyon-Duchère	
Alfred_Giles_(architect)	Alfred_Giles_(architect) | description | architect && Alfred_Giles_(architect) | gender | male
Arianespace	Arianespace | description | European commercial space transportation company
1913-01-01	
Technical_Institute,_Kaduna	
University_of_Göttingen	University_of_Göttingen | description | university in the city of Göttingen, Germany
1793-10-23	
Milk	Milk | description | white liquid produced by the mammary glands of mammals
Cyril_Bruce	
Opelika,_Alabama	Opelika,_Alabama | description | city in Alabama
Italy_national_football_team	Italy_national_football_team | description | men's national association football team representing Italy
Abdul_Rahman_Ya'kub	Abdul_Rahman_Ya'kub | description | third Chief Minister of Sarawak, Malaysia (1928-2015) && Abdul_Rahman_Ya'kub | gender | male
Benny_Blanco	Benny_Blanco | description | American record producer (born (1988) && Benny_Blanco | gender | male
Trinidad_and_Tobago_national_under-20_football_team	Trinidad_and_Tobago_national_under-20_football_team | description | national association football team
Stadio_Pietro_Barbetti	Stadio_Pietro_Barbetti | description | building in Gubbio, Italy
Sanat_Mes_Kerman_F.C.	Sanat_Mes_Kerman_F.C. | description | association football club in Iran
Putrajaya	Putrajaya | description | federal administrative centre of Malaysia
Piotr_Hallmann	Piotr_Hallmann | description | Polish sportsperson && Piotr_Hallmann | gender | male
Audi_A1	Audi_A1 | description | car model
A. Nugetre	
Bernard_Knowles	Bernard_Knowles | description | English film director, producer, cinematographer and screenwriter (1900-1975) && Bernard_Knowles | gender | male
A_Severed_Wasp	A_Severed_Wasp | description | book by Madeleine L'Engle
2005-08-11	
South_Jersey_Transportation_Authority	South_Jersey_Transportation_Authority | description | transportation agency in New Jersey
Polish–Soviet_War	Polish–Soviet_War | description | conflict between Poland and Soviet Russia following the First World War (February 1919 - March 1921)
7729430000.0	
175.26	
Yemi_Osinbajo	Yemi_Osinbajo | description | 14th Vice President of Nigeria && Yemi_Osinbajo | gender | male
African-American	
Anadolu_Efes_S.K.	Anadolu_Efes_S.K. | description | Turkish basketball team
Benton_County,_Oregon	Benton_County,_Oregon | description | county in Oregon, United States
2003.0	
Jonathan_Palmer	Jonathan_Palmer | description | British racing driver && Jonathan_Palmer | gender | male
Aleksandr_Chumakov	
5.57 (days)	
914.8 (inhabitants per square kilometre)	
Funk	Funk | description | music genre that originated in African-American communities in the mid-1960s when African-American musicians created a rhythmic, danceable new form of music through a mixture of soul music, psychedelic rock, jazz, and rhythm and blues (R&B)
U.S._Route_83	U.S._Route_83 | description | highway in the United States
03L/21R	
Ska_punk	Ska_punk | description | fusion music genre
94.8024 (kilograms)	
Finnish_language	Finnish_language | description | Finno-Ugric language arising and mostly spoken in Finland
Livorno Calcio S.p.A.	
Death_metal	Death_metal | description | extreme subgenre of heavy metal music
Ilocano_people	Ilocano_people | description | Austronesian ethnic group
Kingdom_of_Sarawak	
Alternative_rock	Alternative_rock | description | genre of rock music
2/20	
Angola	Angola | description | sovereign state in Africa
Uttar_Pradesh	Uttar_Pradesh | description | Indian state
SAGE Publications for the Samuel Curtis Johnson Graduate School of Management, Cornell University	
Rhythm_and_blues	Rhythm_and_blues | description | genre of popular music that originated in African American communities in the 1940s and is usually performed by an ensemble
Maya_Rudolph	Maya_Rudolph | description | American actress and comedian && Maya_Rudolph | gender | female
Dothan,_Alabama	Dothan,_Alabama | description | county seat of Houston County, Alabama, United States
Legion of Merit ribbon.svg	
Minister of Transport	
Wayne_County,_Michigan	Wayne_County,_Michigan | description | county in Michigan, United States
171.0 (kelvins)	
Union_Township,_Madison_County,_Indiana	Union_Township,_Madison_County,_Indiana | description | township in Madison County, Indiana
1850.0 (tonnes)	
VIAG	VIAG | description | Wikimedia disambiguation page
Greene,_Maine	Greene,_Maine | description | town in Maine, United States
The_Silmarillion	The_Silmarillion | description | collection of J. R. R. Tolkien's mythopoeic works
7.9 (kilograms)	
Ampara_Hospital	Ampara_Hospital | description | hospital in Sri Lanka
China	China | description | country in East Asia
Fantasy_literature	Fantasy_literature | description | literary genre
